said	710.639829636
students	494.726272386
university	290.62923998
india	237.244632447
government	233.891391579
candidates	212.409808385
new	208.489180796
delhi	185.955833025
state	178.552978291
year	176.50487668
march	175.541400336
education	175.19958404
2016	158.391638179
indian	134.350818281
rs	131.40975424
national	129.087399567
technology	128.812926958
school	127.248020474
official	124.898871786
exam	124.386311618
years	122.071534681
research	115.023005722
minister	114.087629304
institute	107.501795743
com	104.993270109
time	104.691870246
board	101.484789997
police	100.305160228
high	98.7417301057
development	98.695605464
committee	98.2133398408
examination	95.20975088
report	91.1109580829
country	90.2412748391
000	87.4788484659
department	87.4275287131
10	86.0361493384
based	84.0249483532
college	83.5529375502
student	83.3696330762
centre	81.9091698916
like	80.7360089925
management	80.1844014468
court	79.2608425357
company	79.2114036476
space	79.1219246041
results	79.1213273956
paper	79.0225605851
kumar	78.3183265259
http	77.3990090814
schools	76.4307353716
information	76.3035584374
chief	76.1096036409
director	75.2040152641
online	74.6179300655
today	74.2764210945
added	74.2608595346
campus	74.2257340346
various	74.0288519107
event	74.0151621978
day	73.7012301233
science	73.0414280978
people	71.9389083588
www	71.9343947282
including	71.8413081912
business	71.0948914832
project	70.5341219506
news	69.9412964473
given	69.5668949419
2015	69.441521735
services	69.3082801175
president	68.5475329624
held	66.831534157
engineering	66.6862824891
website	66.3853184268
public	66.3357176742
central	65.8750777242
ministry	65.4725877469
number	65.2132428991
level	65.1628366644
application	62.4389099421
class	62.1689110323
teachers	62.1180693622
according	61.9053718293
process	61.8574751821
union	61.6553976948
post	61.4028601533
international	60.9758803835
commission	60.8511164565
test	60.8009185789
february	59.9899531602
team	59.9203098316
case	59.7490489394
apply	59.6625813777
crore	59.5913875451
training	59.3328247314
12	59.2805662718
bank	57.8994009234
work	56.8162285449
set	56.5953888765
programme	56.2900397587
vice	56.2104780841
group	55.5648630858
service	55.5128483162
told	55.4712220154
study	55.34755524
posts	55.1775943841
recruitment	54.9019439467
conducted	54.7252019394
asked	54.5266371675
15	53.921053509
need	53.3231935093
help	53.0582578547
taken	52.889940132
officials	52.8519049432
private	52.828565989
companies	52.4680567515
provide	52.4587922116
comments	51.6211026092
issued	50.5294201649
details	50.4307985194
district	50.3709048409
industry	49.9877657341
make	49.5725388428
higher	49.5462140559
senior	49.4187156859
date	49.4073285757
singh	49.1821225418
april	49.1010175908
global	48.7159516863
general	47.8364227059
data	47.6073343988
officer	46.9191289557
20	46.8381296173
satellite	46.7168818707
act	46.6333793923
questions	45.9863730131
30	45.7424432862
use	45.4768037097
2014	45.4604374028
institutions	45.1092571196
medical	44.7371067487
order	44.463633539
world	44.4455092489
issue	44.4007233798
check	44.3357410225
women	44.2441218673
chairman	43.8462869973
using	43.1930135694
launch	43.1610216476
meeting	43.005558051
month	42.3397027765
written	42.1837413659
come	41.7822424945
members	41.4016729594
office	41.3970558395
earlier	41.1310442693
city	41.1047522908
action	40.7428801373
financial	40.677475717
universities	40.6130579687
result	40.4157207358
sector	40.2672623963
council	40.1903827961
lakh	39.9445203314
academic	39.9394539592
social	39.8421800642
colleges	39.6208086779
used	39.6062712656
law	39.4655905823
million	39.4509290985
statement	39.2559691077
children	39.1462740589
chancellor	39.1227351138
educational	39.1041724252
water	38.565685399
available	38.1520746464
question	38.138651754
panel	37.893005913
total	37.8881957421
applications	37.8671094868
anti	37.8524906213
selection	37.8234715051
energy	37.7971301046
administration	37.6981158291
security	37.6470163318
power	37.5474681084
secretary	37.2859501858
member	37.2009758543
non	37.1518993038
11	36.9561401336
mr	36.7144229672
age	36.6534034873
admit	36.6527888933
says	36.4368198098
professor	36.1573767706
released	36.1129167689
read	36.107614736
16	36.0699178661
notification	35.9947294411
centres	35.9941659158
important	35.976862045
called	35.7392401841
monday	35.6981569035
exams	35.5272726768
quality	35.3993058293
following	35.3734425199
technical	35.0887550584
days	35.0005028539
different	34.9747365948
provided	34.5131049413
start	34.5027460028
sources	34.3995634855
pradesh	34.3803273153
mumbai	34.3745476607
expected	34.3138383279
dr	34.1771513155
areas	34.1064353646
scientists	33.887468839
18	33.6438977471
association	33.6272073187
right	33.5836490143
did	33.5590751156
received	33.537948236
led	33.5297457373
published	33.3548063174
launched	33.2004299139
researchers	33.0782227698
17	33.006266504
final	32.9293936502
area	32.9029160814
long	32.8220551486
ensure	32.7886513655
card	32.5985457117
second	32.5193118393
major	32.1678939565
cbse	32.1642534732
finance	32.1372237391
courses	32.0918725793
best	31.9301708577
cent	31.9157031509
tuesday	31.8522102493
staff	31.8457308734
place	31.8075693107
agency	31.7710526142
experience	31.7165400717
21	31.6400684117
life	31.5730546113
capital	31.5394845832
future	31.4877003879
interview	31.4615690678
mission	31.3825760146
pay	31.2767818683
2013	31.1591869402
states	31.1137296126
decision	31.0449991288
present	31.0186184989
support	30.9551154485
way	30.7823292642
announced	30.6573736219
fee	30.562141543
week	30.5495231926
innovation	30.5367109038
14	30.5111039512
click	30.4711520058
alleged	30.3956145102
raised	30.3658659088
related	30.3341427974
umar	30.3189653362
just	30.116485514
human	30.1127617265
basis	30.109723278
marks	30.076152036
iit	30.0399484382
wednesday	29.9526830037
ians	29.9319530107
100	29.8840651509
web	29.864202409
till	29.8085451475
25	29.7225160899
download	29.3249648931
50	29.2856750303
selected	29.2766290132
change	29.0236619312
percent	28.9102516319
slogans	28.8832976875
months	28.8076625308
environment	28.7716102273
working	28.698755907
sedition	28.5812469444
soon	28.5774661356
required	28.5307695734
decided	28.4707099563
eligible	28.4385697152
link	28.4247690444
pti	28.3836810846
degree	28.3823000884
job	28.3169656706
matter	28.2955979433
making	28.2097699349
cost	28.2075665926
good	28.1194100627
hyderabad	28.0932432508
studies	28.0908875756
able	28.0436552669
projects	28.0337298722
earth	27.9793474494
thursday	27.9574603898
market	27.9553531859
started	27.8197506461
special	27.6793526207
countries	27.6183385761
probe	27.5486563599
rules	27.5323919269
issues	27.4343428321
notice	27.3650836563
section	27.2728287035
annual	27.254615593
times	27.2104928835
personal	27.181805247
release	27.1734334799
media	26.9603808436
friday	26.8771844324
navigation	26.8575533144
assistant	26.8170852851
computer	26.8164950313
justice	26.6748171237
learning	26.5958671292
visit	26.5513185733
executive	26.539589744
khalid	26.5074421951
end	26.4222896013
course	26.3419948322
policy	26.3014753074
bail	26.1964110199
mar	26.1850289799
building	26.1846526729
employees	26.0527763559
scheme	26.025644607
recently	25.8233231206
performance	25.7845269245
open	25.7352589095
regional	25.7300278568
complete	25.666913284
secondary	25.58395502
civil	25.4066366131
nasa	25.3323168387
taking	25.3321380506
role	25.305965695
form	25.2979289093
kashmir	25.2818353965
view	25.2252920935
prof	25.1889242
appeared	25.1836727623
skills	25.1329425285
road	25.1323563717
charges	25.082815635
submitted	25.0796241571
better	25.069043525
declared	25.0471445953
cause	25.0325390153
parliament	25.0242893529
free	24.9770949469
varsity	24.9494496951
sharma	24.913248934
money	24.8900831009
growth	24.8135158812
inquiry	24.7972378808
demand	24.7764662104
solar	24.7145365436
authorities	24.6977430833
control	24.6967594614
foreign	24.6645186054
seven	24.6414051073
faculty	24.6146853342
allegedly	24.4516091602
parents	24.280051732
letters	24.2398535845
nehru	24.2213964805
took	24.1480359343
current	24.141362475
later	24.0735076461
developed	24.0336855761
organisation	23.8356223288
plan	23.8318965777
sent	23.8236789265
knowledge	23.8219876604
health	23.7826082047
going	23.7671876542
image	23.7234757226
january	23.3988434214
focus	23.3791817326
infrastructure	23.3007200312
chennai	23.2914306423
satellites	23.2743156426
include	23.2577141403
society	23.0216991348
13	22.8414400887
mobile	22.762355971
skill	22.7446890109
south	22.5467943866
corporation	22.5357757271
authority	22.4782189049
list	22.4763728053
admission	22.381620059
land	22.3474786738
digital	22.2978504448
main	22.2421793116
answer	22.0805338095
organised	22.0533202398
sciences	22.0091112745
cases	21.9828573921
candidate	21.9778908129
arrested	21.9484492937
increase	21.9478483238
award	21.9149434238
region	21.9113552157
station	21.871248439
large	21.8487641173
letter	21.8065148299
key	21.7525533666
far	21.7309224869
manager	21.7163476456
500	21.6912095813
economic	21.6620200557
activities	21.6615145765
local	21.5384240515
body	21.5176604384
conference	21.4844903586
software	21.4805011363
likely	21.3622650442
left	21.3562541412
programmes	21.3206945831
scheduled	21.2734874742
funds	21.2182751801
40	21.2177977
guru	21.2110368243
mathematics	21.1599998098
old	21.1255457238
ii	21.1119585354
article	21.0326917012
examinations	21.0190406081
informed	21.013027253
create	20.9996632695
head	20.998756312
conduct	20.9962998024
address	20.9446318436
leader	20.9433456113
similar	20.8502469596
budget	20.8034672963
limited	20.7916339923
past	20.6428334937
came	20.561465737
having	20.5411510314
latest	20.5177776784
joint	20.4486414272
small	20.4014198838
commerce	20.3502232181
want	20.3211687784
interested	20.2495618383
completed	20.2120868156
systems	20.1132013709
know	19.9632499324
pm	19.9610362059
food	19.955554293
graduate	19.7904710936
english	19.7401044975
near	19.7332385842
afzal	19.7255823162
incident	19.6783065362
subject	19.6114460151
limit	19.5915194976
period	19.5356526369
jobs	19.5074241143
protest	19.5017657035
reported	19.4844081873
north	19.4801458682
political	19.4656474573
22	19.465246162
applied	19.4633291164
network	19.4620197937
teaching	19.4577860419
charge	19.4243362136
december	19.3702166793
principal	19.325660805
attack	19.2903740707
cities	19.2725403225
regarding	19.2681574484
registered	19.2609302716
filed	19.1956435619
sc	19.1769015607
field	19.1264899979
platform	19.1195812694
scale	19.0838600866
initiative	19.0311111048
known	19.0137063032
run	18.9264779491
providing	18.914997419
efforts	18.90926045
community	18.8399137875
officers	18.7322279994
got	18.6840125481
entrance	18.6810845714
billion	18.6749487549
hours	18.6073946191
saying	18.5957114456
qualification	18.5585941552
home	18.5040538249
access	18.4818446257
currently	18.4686008348
bring	18.4673747056
mars	18.4568972108
prime	18.4372248148
institution	18.3989986312
teacher	18.1808006641
adding	18.1650262492
needs	18.1469181023
improve	18.1358245574
rural	18.0535567083
appear	18.0524137618
planning	18.0367654598
sabha	17.9832863781
proposed	17.9721285563
1f	17.936977979
survey	17.9333935667
institutes	17.9125149911
type	17.8974874974
meet	17.8677714009
maharashtra	17.812100717
speaking	17.6973042998
lower	17.6727160295
communication	17.6492209656
house	17.6484522066
session	17.6382226002
plant	17.6194970054
norms	17.575096611
railway	17.5637839062
traffic	17.5266394899
youth	17.477653339
language	17.4670267018
book	17.4637937483
allowed	17.4401701424
technologies	17.4365466103
does	17.425567785
standards	17.3488283913
light	17.284851102
additional	17.2348627142
force	17.2260554558
plans	17.2235395954
affairs	17.1973696117
resources	17.1807658549
develop	17.1714102946
reports	17.1521791005
foundation	17.1465650475
connection	17.1236135939
19	17.0985306866
managing	17.0974765737
deputy	17.0419858043
presented	17.0220120326
construction	17.0012906316
problem	16.931736837
continue	16.9119176243
seeking	16.8989325642
saturday	16.8898765573
notices	16.8299043484
ago	16.8069365151
sought	16.7961274106
24	16.7825324366
experts	16.779560218
look	16.7756711313
operations	16.7586624854
leading	16.7520118855
possible	16.7450621283
invited	16.7359832883
rights	16.6944425295
solutions	16.672010167
ceo	16.6495571312
october	16.5976170579
lead	16.5569242537
difficult	16.5149250951
investigation	16.4934758762
climate	16.442165889
july	16.4321543731
design	16.4000500008
created	16.3460132077
orbit	16.3414585599
applicants	16.3412654878
seen	16.3408940631
appointed	16.3020245228
events	16.3010987498
ed	16.2999970016
defence	16.2786389181
capacity	16.2679926222
sunday	16.248697497
vehicle	16.2251128236
28	16.1840068633
entire	16.1006727244
clear	16.0680560394
controversial	16.0325957167
position	16.0203588301
write	16.0157834019
example	16.0075946293
accused	15.9978389833
tamil	15.9451490228
stay	15.9322456267
press	15.9278813326
despite	15.9108733732
legal	15.9053693113
200	15.8875852838
corporate	15.8785875804
air	15.8432677271
opportunities	15.8251562064
km	15.8169630505
industrial	15.8043312972
concerned	15.7998243707
submit	15.7638971885
registration	15.7408525701
impact	15.7359367671
career	15.7080443696
prescribed	15.67842239
getting	15.6677813773
offers	15.6125503313
rss	15.6124321538
employment	15.6072539852
identified	15.5673339802
facilities	15.566723457
commissioner	15.560419346
competition	15.5043867668
punjab	15.4782803923
tech	15.4471079876
st	15.441120594
steps	15.4169690875
classes	15.4075900361
recommended	15.4045294034
avoid	15.4010348693
common	15.374158328
recent	15.3593393457
away	15.3494577549
rao	15.3465294167
looking	15.3404332871
developing	15.3296793714
papers	15.2977751381
junior	15.2660814833
understanding	15.2318551712
id	15.2125328177
category	15.1896545516
academy	15.1851361802
permission	15.1056481517
hour	15.0904849202
phase	15.0335149553
waste	14.9797509141
guilty	14.9720436519
proposal	14.9564292949
cards	14.9509942482
standard	14.9489750534
content	14.8959842548
recommendations	14.883803331
outside	14.8500613752
ahead	14.8389252557
complaint	14.8267507827
31	14.801009409
kolkata	14.7952839993
ground	14.7838887345
nearly	14.7792474581
hindu	14.7718872462
investment	14.766270374
model	14.763197909
tax	14.7531488999
nuclear	14.7270117878
united	14.6976192256
banks	14.6877015602
young	14.6674536471
june	14.6372765416
registrar	14.6253525432
rajasthan	14.6002705571
relevant	14.5992215272
andhra	14.5885721222
source	14.5723886474
say	14.5570377357
existing	14.5542883927
fees	14.5503408844
cbi	14.5391571208
advanced	14.5263005616
passed	14.5226772468
appointment	14.5106918406
big	14.479162046
internet	14.4193006294
material	14.3902669085
party	14.3790634354
levels	14.3649053878
step	14.354563936
signed	14.3463201359
story	14.3461962241
findings	14.3389273483
60	14.3335085607
talent	14.2973907917
early	14.2761805057
offer	14.264272525
firm	14.1987597105
point	14.1864632049
products	14.1770074969
send	14.1735274428
function	14.1643772104
sub	14.1424531748
html	14.1069491607
granted	14.0970774199
2012	14.0645700186
grade	14.0447417067
half	14.0301286698
means	14.0257679043
center	14.0064697556
courtesy	13.9903594737
average	13.9823204554
potential	13.981381096
opportunity	13.9632951438
criteria	13.9552849375
sun	13.9339830794
assembly	13.9293871839
300	13.9102928668
banking	13.899435862
fund	13.8903625311
established	13.8076265009
largest	13.7921210618
text	13.7743845456
noted	13.7672864193
hall	13.7313060258
email	13.7102039252
don	13.6979946662
35	13.6887668664
increased	13.666264354
sports	13.661117102
real	13.6565053808
followed	13.6316532897
modi	13.6089680472
documents	13.6016641183
pre	13.5904028103
bangalore	13.5641551791
problems	13.5285082812
august	13.5112273137
primary	13.4872495752
range	13.4097046788
series	13.3948708875
books	13.3941054387
agriculture	13.3819831405
lot	13.3733142963
review	13.3716369183
ssc	13.3478273739
paid	13.3386812283
program	13.3352346486
hearing	13.3267217006
went	13.315235355
low	13.2931192106
village	13.2557270194
telangana	13.2276530022
culture	13.2089551085
history	13.2071220208
doing	13.1580315178
pune	13.1528096107
bench	13.129202219
funding	13.1160778483
great	13.1106064433
personnel	13.1009394575
nation	13.0906644154
regard	13.0598810077
departments	13.0429515721
tests	13.0356164406
express	13.0330339873
abroad	13.0202653688
successful	13.0134158494
surface	13.0081517459
army	12.9844919107
electronics	12.9783743671
industries	12.9649621068
stage	12.9615276588
direct	12.9569560431
judicial	12.9561846724
person	12.953843896
understand	12.9525483938
airlines	12.9367175538
formed	12.9334765863
sixth	12.926416462
seats	12.8962276489
physics	12.886630926
26	12.886080096
short	12.879299627
rocket	12.8639430714
included	12.843942888
conditions	12.8315296129
huge	12.8066409234
response	12.8031847759
manufacturing	12.7469785912
engineer	12.7451179674
close	12.7449744659
organisations	12.724208533
nadu	12.7071855641
product	12.7065031751
clerk	12.706066468
record	12.7047897063
custody	12.6728478289
terms	12.6728182044
professional	12.6709646423
directed	12.6611242658
cell	12.6570059586
fact	12.6521772176
occasion	12.6327257925
2011	12.6284269509
approval	12.5914694708
vacancies	12.5871730387
china	12.5860574003
monitoring	12.5829207822
transport	12.5811562918
previous	12.5724422466
minutes	12.5653191618
persons	12.5613800495
gas	12.5547697563
hrd	12.5346303173
facility	12.5334104434
giving	12.524858604
hostel	12.5225669505
suggested	12.5032867843
measures	12.4983430351
unit	12.491054893
planet	12.4782140278
eligibility	12.4733311235
mark	12.4654612692
complaints	12.464548564
startups	12.4504743107
coming	12.4439318339
resource	12.4112914564
approved	12.3947634645
format	12.3868225875
girls	12.3741927892
setting	12.3738150577
railways	12.3732153081
images	12.3628169003
founder	12.3568729567
kerala	12.3479414411
atmosphere	12.3389879902
income	12.2839225793
family	12.280675858
west	12.25238503
awareness	12.2465729941
claimed	12.2304497561
sections	12.1994016583
block	12.1715326499
enquiry	12.1682889243
forward	12.1564672099
03	12.1461217616
provisions	12.136955975
vc	12.1077012498
addressing	12.104465391
mass	12.0920052025
facing	12.0901180006
production	12.0844712797
supreme	12.0813510679
speed	12.0756519558
activity	12.0292505495
comes	12.0248931933
certain	12.019290499
failed	11.98518419
guest	11.9781873345
self	11.9716889608
works	11.9680208238
reply	11.9607992201
environmental	11.9508812054
engineers	11.9414825448
prior	11.9218720818
entrepreneurs	11.9124106801
welfare	11.9012519652
teams	11.8565321955
independent	11.8516391865
hanging	11.8467220757
convict	11.8183195274
ability	11.8153810053
bus	11.7990786453
dean	11.7795855552
reach	11.7694389018
note	11.7688161149
reserved	11.7520657238
video	11.7458609132
